"timestamp","atm_strike","atm_option_type","atm_current_oi","atm_lookback_oi","atm_oi_change_abs","atm_oi_change_pct","atm_oi_vs_ema","otm_option_type","otm_current_oi","otm_lookback_oi","otm_oi_change_abs","otm_oi_change_pct","otm_oi_vs_ema","squeeze_metric","minute_high","day_low","day_low_time","atm_close","spot_price","sentiment_signal","created_at"
"2026-02-13 11:23:00+05:30",25600,"PE","9735830","10285340","-549510","-5.34","BELOW","CE","21260005","20677215","582790","2.82","ABOVE","63.25","125.50","62.25","2026-02-13 09:15:00+05:30","122.70","25529.40","-11.4645","2026-02-13 11:24:45.264114+05:30"
"2026-02-13 11:23:00+05:30",25650,"PE","4755920","4949685","-193765","-3.91","BELOW","CE","9795565","9612785","182780","1.90","ABOVE","78.40","156.05","77.65","2026-02-13 09:15:00+05:30","153.20","25529.40","-11.4645","2026-02-13 11:24:45.264114+05:30"
"2026-02-13 11:28:00+05:30",25600,"PE","9530235","9735830","-205595","-2.11","BELOW","CE","21839350","21260005","579345","2.73","ABOVE","58.15","120.40","62.25","2026-02-13 09:15:00+05:30","118.50","25544.20","-3.8048","2026-02-13 11:29:51.068978+05:30"
"2026-02-13 11:29:00+05:30",25600,"PE","9530235","9735830","-205595","-2.11","BELOW","CE","21839350","21260005","579345","2.73","ABOVE","56.75","119.00","62.25","2026-02-13 09:15:00+05:30","115.85","25543.40","-3.8048","2026-02-13 11:30:57.743362+05:30"
"2026-02-13 11:46:00+05:30",25350,"CE","244660","255710","-11050","-4.32","BELOW","PE","3283605","3149315","134290","4.26","ABOVE","17.25","255.40","238.15","2026-02-13 11:41:00+05:30","251.85","25552.40","2.5970","2026-02-13 11:47:26.590647+05:30"
"2026-02-13 11:47:00+05:30",25350,"CE","244660","255710","-11050","-4.32","BELOW","PE","3283605","3149315","134290","4.26","ABOVE","16.85","255.00","238.15","2026-02-13 11:41:00+05:30","254.45","25548.00","2.5970","2026-02-13 11:48:21.479202+05:30"
"2026-02-13 11:48:00+05:30",25350,"CE","244660","255450","-10790","-4.22","BELOW","PE","3283605","3146780","136825","4.35","ABOVE","17.25","255.40","238.15","2026-02-13 11:41:00+05:30","251.35","25551.85","2.8051","2026-02-13 11:49:25.899036+05:30"
"2026-02-13 11:49:00+05:30",25350,"CE","241345","255450","-14105","-5.52","BELOW","PE","3283475","3146780","136695","4.34","ABOVE","15.60","253.75","238.15","2026-02-13 11:41:00+05:30","252.70","25548.55","2.6559","2026-02-13 11:50:30.725256+05:30"
"2026-02-13 11:50:00+05:30",25350,"CE","241345","255450","-14105","-5.52","BELOW","PE","3283475","3146780","136695","4.34","ABOVE","15.85","254.00","238.15","2026-02-13 11:41:00+05:30","254.00","25548.45","2.6559","2026-02-13 11:51:36.238443+05:30"
"2026-02-13 12:00:00+05:30",25250,"CE","102180","107055","-4875","-4.55","BELOW","PE","2348125","2306395","41730","1.81","ABOVE","25.65","350.45","324.80","2026-02-13 11:41:00+05:30","345.70","25558.85","2.5276","2026-02-13 12:01:26.505574+05:30"
"2026-02-13 12:01:00+05:30",25250,"CE","102180","107055","-4875","-4.55","BELOW","PE","2354170","2306395","47775","2.07","ABOVE","24.75","349.55","324.80","2026-02-13 11:41:00+05:30","348.60","25558.35","5.0840","2026-02-13 12:02:22.103972+05:30"
"2026-02-13 12:02:00+05:30",25250,"CE","100035","107055","-7020","-6.56","BELOW","PE","2354170","2306395","47775","2.07","ABOVE","30.20","355.00","324.80","2026-02-13 11:41:00+05:30","354.60","25559.20","5.4510","2026-02-13 12:03:29.405453+05:30"
"2026-02-13 12:02:00+05:30",25500,"CE","9395035","9899110","-504075","-5.09","BELOW","PE","15412540","15109705","302835","2.00","ABOVE","19.55","150.55","131.00","2026-02-13 11:41:00+05:30","149.95","25559.20","5.4510","2026-02-13 12:03:29.405453+05:30"
