id,timestamp,strike_price,option_type,moneyness,spot_price,atm_ce_strike,atm_pe_strike,signed_distance,current_oi,lookback_oi,oi_change_abs,oi_change_pct,weight,sentiment,oi_18_ema,oi_vs_ema,created_at
,2026-02-20 09:16:00,25100.00,PE,OTM,25463.85,25450.00,25500.00,-8.00,4560595,4283175,277420,6.48,0.00,0.06,4178703.6592920920811593532562255859375,ABOVE,
,2026-02-20 09:16:00,25150.00,CE,ITM,25463.85,25450.00,25500.00,6.00,55185,49400,5785,11.71,1.00,1.12,48887.488793997108587063848972320556640625,ABOVE,
,2026-02-20 09:16:00,25150.00,PE,OTM,25463.85,25450.00,25500.00,-7.00,1644630,1355965,288665,21.29,0.00,0.21,1311092.01568164606578648090362548828125,ABOVE,
,2026-02-20 09:16:00,25200.00,PE,OTM,25463.85,25450.00,25500.00,-6.00,5169515,4793360,376155,7.85,0.00,0.08,4850432.577556139789521694183349609375,ABOVE,
,2026-02-20 09:16:00,25250.00,PE,OTM,25463.85,25450.00,25500.00,-5.00,1674855,1345175,329680,24.51,0.00,0.25,1412825.251389437355101108551025390625,ABOVE,
,2026-02-20 09:16:00,25300.00,CE,ITM,25463.85,25450.00,25500.00,3.00,1472055,1407575,64480,4.58,0.80,0.85,1314987.66201575729064643383026123046875,ABOVE,
,2026-02-20 09:16:00,25300.00,PE,OTM,25463.85,25450.00,25500.00,-4.00,4690530,4289415,401115,9.35,0.10,0.19,4367631.60131382755935192108154296875,ABOVE,
,2026-02-20 09:16:00,25350.00,CE,ITM,25463.85,25450.00,25500.00,2.00,496665,357305,139360,39.00,0.70,1.09,316478.3779421281651593744754791259765625,ABOVE,
,2026-02-20 09:16:00,25350.00,PE,OTM,25463.85,25450.00,25500.00,-3.00,2849275,2167880,681395,31.43,0.20,0.51,2095388.04910475038923323154449462890625,ABOVE,
,2026-02-20 09:16:00,25400.00,CE,ITM,25463.85,25450.00,25500.00,1.00,3764085,2605590,1158495,44.46,0.60,1.04,2368943.8530540694482624530792236328125,ABOVE,
,2026-02-20 09:16:00,25400.00,PE,OTM,25463.85,25450.00,25500.00,-2.00,7657260,6044675,1612585,26.68,0.30,0.57,5676636.971876703202724456787109375,ABOVE,
,2026-02-20 09:16:00,25450.00,CE,ATM,25463.85,25450.00,25500.00,0.00,2996890,2057510,939380,45.66,0.50,0.96,,,
,2026-02-20 09:16:00,25450.00,PE,OTM,25463.85,25450.00,25500.00,-1.00,2564705,2074215,490490,23.65,0.40,0.64,,,
,2026-02-20 09:16:00,25500.00,CE,OTM,25463.85,25450.00,25500.00,-1.00,8588060,7748455,839605,10.84,0.40,0.51,,,
,2026-02-20 09:16:00,25500.00,PE,ATM,25463.85,25450.00,25500.00,0.00,6356155,6906965,-550810,-7.97,0.50,-0.58,,,
,2026-02-20 09:16:00,25550.00,CE,OTM,25463.85,25450.00,25500.00,-2.00,3205540,2840955,364585,12.83,0.30,0.43,2957756.0733648003078997135162353515625,ABOVE,
,2026-02-20 09:16:00,25550.00,PE,ITM,25463.85,25450.00,25500.00,1.00,1457105,1576445,-119340,-7.57,0.60,-0.68,1715206.7385402880609035491943359375,BELOW,
,2026-02-20 09:16:00,25600.00,CE,OTM,25463.85,25450.00,25500.00,-3.00,12002120,11431355,570765,4.99,0.20,0.25,10842970.83455490879714488983154296875,ABOVE,
,2026-02-20 09:16:00,25600.00,PE,ITM,25463.85,25450.00,25500.00,2.00,3882515,4178395,-295880,-7.08,0.70,-0.77,4424383.5906426794826984405517578125,BELOW,
,2026-02-20 09:16:00,25650.00,CE,OTM,25463.85,25450.00,25500.00,-4.00,4399070,4218435,180635,4.28,0.10,0.14,4324097.22519461810588836669921875,ABOVE,
,2026-02-20 09:16:00,25650.00,PE,ITM,25463.85,25450.00,25500.00,3.00,941200,1063725,-122525,-11.52,0.80,-0.92,1092659.188947082497179508209228515625,BELOW,
,2026-02-20 09:16:00,25700.00,CE,OTM,25463.85,25450.00,25500.00,-5.00,12755990,12363065,392925,3.18,0.00,0.03,12153589.72484164871275424957275390625,ABOVE,
,2026-02-20 09:16:00,25700.00,PE,ITM,25463.85,25450.00,25500.00,4.00,3271190,3799380,-528190,-13.90,0.90,-1.04,3779591.6638389430008828639984130859375,BELOW,
,2026-02-20 09:16:00,25750.00,PE,ITM,25463.85,25450.00,25500.00,5.00,988585,1121445,-132860,-11.85,1.00,-1.12,1150975.7305369968526065349578857421875,BELOW,
,2026-02-20 09:16:00,25800.00,CE,OTM,25463.85,25450.00,25500.00,-7.00,15110745,14747850,362895,2.46,0.00,0.02,15077258.40140528976917266845703125,ABOVE,
,2026-02-20 09:16:00,25800.00,PE,ITM,25463.85,25450.00,25500.00,6.00,2956265,3243110,-286845,-8.84,1.00,-1.09,3257002.42369975149631500244140625,BELOW,
,2026-02-20 09:17:00,25100.00,PE,OTM,25471.70,25450.00,25500.00,-8.00,4560595,4283175,277420,6.48,0.00,0.06,4218902.747787660919129848480224609375,ABOVE,
,2026-02-20 09:17:00,25150.00,CE,ITM,25471.70,25450.00,25500.00,6.00,55185,49400,5785,11.71,1.00,1.12,49190.4589084314429783262312412261962890625,ABOVE,
,2026-02-20 09:17:00,25150.00,PE,OTM,25471.70,25450.00,25500.00,-7.00,1644630,1355965,288665,21.29,0.00,0.21,1346201.2771888412535190582275390625,ABOVE,
,2026-02-20 09:17:00,25200.00,PE,OTM,25471.70,25450.00,25500.00,-6.00,5169515,4793360,376155,7.85,0.00,0.08,4884020.200971283018589019775390625,ABOVE,
,2026-02-20 09:17:00,25250.00,PE,OTM,25471.70,25450.00,25500.00,-5.00,1674855,1345175,329680,24.51,0.00,0.25,1440407.3301905491389334201812744140625,ABOVE,
,2026-02-20 09:17:00,25300.00,CE,ITM,25471.70,25450.00,25500.00,3.00,1472055,1407575,64480,4.58,0.80,0.85,1331521.06601409870199859142303466796875,ABOVE,
,2026-02-20 09:17:00,25300.00,PE,OTM,25471.70,25450.00,25500.00,-4.00,4690530,4289415,401115,9.35,0.10,0.19,4401620.90643868781626224517822265625,ABOVE,
,2026-02-20 09:17:00,25350.00,CE,ITM,25471.70,25450.00,25500.00,2.00,496665,357305,139360,39.00,0.70,1.09,335445.390790325240232050418853759765625,ABOVE,
,2026-02-20 09:17:00,25350.00,PE,OTM,25471.70,25450.00,25500.00,-3.00,2849275,2167880,681395,31.43,0.20,0.51,2174744.570251618511974811553955078125,ABOVE,
,2026-02-20 09:17:00,25400.00,CE,ITM,25471.70,25450.00,25500.00,1.00,3764085,2605590,1158495,44.46,0.60,1.04,2515800.8158904830925166606903076171875,ABOVE,
,2026-02-20 09:17:00,25400.00,PE,OTM,25471.70,25450.00,25500.00,-2.00,7657260,6044675,1612585,26.68,0.30,0.57,5885123.606415997259318828582763671875,ABOVE,
,2026-02-20 09:17:00,25450.00,CE,ATM,25471.70,25450.00,25500.00,0.00,2996890,2057510,939380,45.66,0.50,0.96,,,
,2026-02-20 09:17:00,25450.00,PE,OTM,25471.70,25450.00,25500.00,-1.00,2564705,2074215,490490,23.65,0.40,0.64,,,
,2026-02-20 09:17:00,25500.00,CE,OTM,25471.70,25450.00,25500.00,-1.00,8588060,7748455,839605,10.84,0.40,0.51,,,
,2026-02-20 09:17:00,25500.00,PE,ATM,25471.70,25450.00,25500.00,0.00,6356155,6906965,-550810,-7.97,0.50,-0.58,,,
,2026-02-20 09:17:00,25550.00,CE,OTM,25471.70,25450.00,25500.00,-2.00,3205540,2840955,364585,12.83,0.30,0.43,2983838.5919579793699085712432861328125,ABOVE,
,2026-02-20 09:17:00,25550.00,PE,ITM,25471.70,25450.00,25500.00,1.00,1457105,1576445,-119340,-7.57,0.60,-0.68,1688038.1344834156334400177001953125,BELOW,
,2026-02-20 09:17:00,25600.00,CE,OTM,25471.70,25450.00,25500.00,-3.00,12002120,11431355,570765,4.99,0.20,0.25,10964986.5361807085573673248291015625,ABOVE,
,2026-02-20 09:17:00,25600.00,PE,ITM,25471.70,25450.00,25500.00,2.00,3882515,4178395,-295880,-7.08,0.70,-0.77,4367344.79162766039371490478515625,BELOW,
,2026-02-20 09:17:00,25650.00,CE,OTM,25471.70,25450.00,25500.00,-4.00,4399070,4218435,180635,4.28,0.10,0.14,4331989.0962267629802227020263671875,ABOVE,
,2026-02-20 09:17:00,25650.00,PE,ITM,25471.70,25450.00,25500.00,3.00,941200,1063725,-122525,-11.52,0.80,-0.92,1076716.1164263370446860790252685546875,BELOW,
,2026-02-20 09:17:00,25700.00,CE,OTM,25471.70,25450.00,25500.00,-5.00,12755990,12363065,392925,3.18,0.00,0.03,12217000.2801214754581451416015625,ABOVE,
,2026-02-20 09:17:00,25700.00,PE,ITM,25471.70,25450.00,25500.00,4.00,3271190,3799380,-528190,-13.90,0.90,-1.04,3726075.69922431744635105133056640625,BELOW,
,2026-02-20 09:17:00,25750.00,PE,ITM,25471.70,25450.00,25500.00,5.00,988585,1121445,-132860,-11.85,1.00,-1.12,1133881.96942783915437757968902587890625,BELOW,
,2026-02-20 09:17:00,25800.00,CE,OTM,25471.70,25450.00,25500.00,-7.00,15110745,14747850,362895,2.46,0.00,0.02,15080783.306520521640777587890625,ABOVE,
,2026-02-20 09:17:00,25800.00,PE,ITM,25471.70,25450.00,25500.00,6.00,2956265,3243110,-286845,-8.84,1.00,-1.09,3225345.852783988229930400848388671875,BELOW,
,2026-02-20 09:18:00,25050.00,PE,OTM,25440.75,25400.00,25450.00,-8.00,1195610,1126255,69355,6.16,0.00,0.06,1124335.72438451088964939117431640625,ABOVE,
,2026-02-20 09:18:00,25100.00,PE,OTM,25440.75,25400.00,25450.00,-7.00,4560595,4352335,208260,4.79,0.00,0.05,4254870.353283696807920932769775390625,ABOVE,
,2026-02-20 09:18:00,25150.00,CE,ITM,25440.75,25400.00,25450.00,5.00,55185,52780,2405,4.56,1.00,1.05,49821.46323385971481911838054656982421875,ABOVE,
,2026-02-20 09:18:00,25150.00,PE,OTM,25440.75,25400.00,25450.00,-6.00,1644630,1414205,230425,16.29,0.00,0.16,1377614.8269584369845688343048095703125,ABOVE,
,2026-02-20 09:18:00,25200.00,PE,OTM,25440.75,25400.00,25450.00,-5.00,5169515,4738500,431015,9.10,0.00,0.09,4914072.2850795686244964599609375,ABOVE,
,2026-02-20 09:18:00,25250.00,CE,ITM,25440.75,25400.00,25450.00,3.00,131235,122590,8645,7.05,0.80,0.87,116422.001080159679986536502838134765625,ABOVE,
,2026-02-20 09:18:00,25250.00,PE,OTM,25440.75,25400.00,25450.00,-4.00,1674855,1346670,328185,24.37,0.10,0.34,1465086.0322757544927299022674560546875,ABOVE,
,2026-02-20 09:18:00,25300.00,CE,ITM,25440.75,25400.00,25450.00,2.00,1472055,1397630,74425,5.33,0.70,0.75,1346314.11169682512991130352020263671875,ABOVE,
,2026-02-20 09:18:00,25300.00,PE,OTM,25440.75,25400.00,25450.00,-3.00,4690530,4087135,603395,14.76,0.20,0.35,4432032.389971457421779632568359375,ABOVE,
,2026-02-20 09:18:00,25350.00,CE,ITM,25440.75,25400.00,25450.00,1.00,496665,359450,137215,38.17,0.60,0.98,352415.8759702910319902002811431884765625,ABOVE,
,2026-02-20 09:18:00,25350.00,PE,OTM,25440.75,25400.00,25450.00,-2.00,2849275,2145260,704015,32.82,0.30,0.63,2245747.77338302694261074066162109375,ABOVE,
,2026-02-20 09:18:00,25400.00,CE,ATM,25440.75,25400.00,25450.00,0.00,3764085,2752555,1011530,36.75,0.50,0.87,,,
,2026-02-20 09:18:00,25400.00,PE,OTM,25440.75,25400.00,25450.00,-1.00,7657260,6060925,1596335,26.34,0.40,0.66,,,
,2026-02-20 09:18:00,25450.00,CE,OTM,25440.75,25400.00,25450.00,-1.00,2996890,2082925,913965,43.88,0.40,0.84,,,
,2026-02-20 09:18:00,25450.00,PE,ATM,25440.75,25400.00,25450.00,0.00,2564705,1830465,734240,40.11,0.50,0.90,,,
,2026-02-20 09:18:00,25500.00,CE,OTM,25440.75,25400.00,25450.00,-2.00,8588060,7670195,917865,11.97,0.30,0.42,7777039.423755246214568614959716796875,ABOVE,
,2026-02-20 09:18:00,25500.00,PE,ITM,25440.75,25400.00,25450.00,1.00,6356155,5629650,726505,12.90,0.60,0.73,6932216.899622413329780101776123046875,BELOW,
,2026-02-20 09:18:00,25550.00,CE,OTM,25440.75,25400.00,25450.00,-3.00,3205540,2772315,433225,15.63,0.20,0.36,3007175.582278192043304443359375,ABOVE,
,2026-02-20 09:18:00,25550.00,PE,ITM,25440.75,25400.00,25450.00,2.00,1457105,1424215,32890,2.31,0.70,0.72,1663729.38348516146652400493621826171875,BELOW,
,2026-02-20 09:18:00,25600.00,CE,OTM,25440.75,25400.00,25450.00,-4.00,12002120,11399115,603005,5.29,0.10,0.15,11074158.47974063456058502197265625,ABOVE,
,2026-02-20 09:18:00,25650.00,CE,OTM,25440.75,25400.00,25450.00,-5.00,4399070,4102540,296530,7.23,0.00,0.07,4339050.243992366828024387359619140625,ABOVE,
,2026-02-20 09:18:00,25700.00,CE,OTM,25440.75,25400.00,25450.00,-6.00,12755990,12309050,446940,3.63,0.00,0.04,12273736.040108688175678253173828125,ABOVE,
,2026-02-20 09:18:00,25700.00,PE,ITM,25440.75,25400.00,25450.00,5.00,3271190,3334565,-63375,-1.90,1.00,-1.02,3678192.9940428100526332855224609375,BELOW,
,2026-02-20 09:18:00,25750.00,CE,OTM,25440.75,25400.00,25450.00,-7.00,6548880,6248385,300495,4.81,0.00,0.05,6660618.90169676952064037322998046875,BELOW,
,2026-02-20 09:18:00,25750.00,PE,ITM,25440.75,25400.00,25450.00,6.00,988585,1028950,-40365,-3.92,1.00,-1.04,1118587.5515933297574520111083984375,BELOW,
,2026-02-20 09:19:00,25050.00,CE,ITM,25435.55,25400.00,25450.00,7.00,43875,45435,-1560,-3.43,1.00,-1.03,44491.5139798302770941518247127532958984375,BELOW,
,2026-02-20 09:19:00,25050.00,PE,OTM,25435.55,25400.00,25450.00,-8.00,1297075,1126255,170820,15.17,0.00,0.15,1139411.15398182184435427188873291015625,ABOVE,
,2026-02-20 09:19:00,25100.00,CE,ITM,25435.55,25400.00,25450.00,6.00,388050,377520,10530,2.79,1.00,1.03,371057.1002145074307918548583984375,ABOVE,
,2026-02-20 09:19:00,25150.00,CE,ITM,25435.55,25400.00,25450.00,5.00,56940,52780,4160,7.88,1.00,1.08,50570.7828934534263680689036846160888671875,ABOVE,
,2026-02-20 09:19:00,25150.00,PE,OTM,25435.55,25400.00,25450.00,-6.00,1792245,1414205,378040,26.73,0.00,0.27,1421260.10833123303018510341644287109375,ABOVE,
,2026-02-20 09:19:00,25200.00,CE,ITM,25435.55,25400.00,25450.00,4.00,1017185,988715,28470,2.88,0.90,0.93,975518.4352137991227209568023681640625,ABOVE,
,2026-02-20 09:19:00,25200.00,PE,OTM,25435.55,25400.00,25450.00,-5.00,5730205,4738500,991705,20.93,0.00,0.21,5022550.973301313817501068115234375,ABOVE,
,2026-02-20 09:19:00,25250.00,CE,ITM,25435.55,25400.00,25450.00,3.00,137670,122590,15080,12.30,0.80,0.92,119044.89438168480410240590572357177734375,ABOVE,
,2026-02-20 09:19:00,25250.00,PE,OTM,25435.55,25400.00,25450.00,-4.00,2202655,1346670,855985,63.56,0.10,0.74,1537527.893550001084804534912109375,ABOVE,
,2026-02-20 09:19:00,25300.00,CE,ITM,25435.55,25400.00,25450.00,2.00,1633385,1397630,235755,16.87,0.70,0.87,1381079.4551936374045908451080322265625,ABOVE,
,2026-02-20 09:19:00,25300.00,PE,OTM,25435.55,25400.00,25450.00,-3.00,5618860,4087135,1531725,37.48,0.20,0.57,4535190.490398556925356388092041015625,ABOVE,
,2026-02-20 09:19:00,25350.00,CE,ITM,25435.55,25400.00,25450.00,1.00,783055,359450,423605,117.85,0.60,1.78,403838.7126781693659722805023193359375,ABOVE,
,2026-02-20 09:19:00,25350.00,PE,OTM,25435.55,25400.00,25450.00,-2.00,3519685,2145260,1374425,64.07,0.30,0.94,2383120.8757466650567948818206787109375,ABOVE,
,2026-02-20 09:19:00,25400.00,CE,ATM,25435.55,25400.00,25450.00,0.00,4934865,2752555,2182310,79.28,0.50,1.29,,,
,2026-02-20 09:19:00,25400.00,PE,OTM,25435.55,25400.00,25450.00,-1.00,9377940,6060925,3317015,54.73,0.40,0.95,,,
,2026-02-20 09:19:00,25450.00,CE,OTM,25435.55,25400.00,25450.00,-1.00,3911895,2082925,1828970,87.81,0.40,1.28,,,
,2026-02-20 09:19:00,25450.00,PE,ATM,25435.55,25400.00,25450.00,0.00,4020705,1830465,2190240,119.65,0.50,1.70,,,
,2026-02-20 09:19:00,25500.00,CE,OTM,25435.55,25400.00,25450.00,-2.00,10762570,7670195,3092375,40.32,0.30,0.70,8091305.80020206235349178314208984375,ABOVE,
,2026-02-20 09:19:00,25500.00,PE,ITM,25435.55,25400.00,25450.00,1.00,7511855,5629650,1882205,33.43,0.60,0.93,6993231.436504264362156391143798828125,ABOVE,
,2026-02-20 09:19:00,25550.00,CE,OTM,25435.55,25400.00,25450.00,-3.00,4294810,2772315,1522495,54.92,0.20,0.75,3124456.3968592709861695766448974609375,ABOVE,
,2026-02-20 09:19:00,25550.00,PE,ITM,25435.55,25400.00,25450.00,2.00,1638195,1424215,213980,15.02,0.70,0.85,1634898.6502710231579840183258056640625,ABOVE,
,2026-02-20 09:19:00,25600.00,CE,OTM,25435.55,25400.00,25450.00,-4.00,13187915,11399115,1788800,15.69,0.10,0.26,11349471.6935167498886585235595703125,ABOVE,
,2026-02-20 09:19:00,25600.00,PE,ITM,25435.55,25400.00,25450.00,3.00,3917160,3833375,83785,2.19,0.80,0.82,4213975.981963898055255413055419921875,BELOW,
,2026-02-20 09:19:00,25650.00,CE,OTM,25435.55,25400.00,25450.00,-5.00,5036590,4102540,934050,22.77,0.00,0.23,4409850.65671577863395214080810546875,ABOVE,
,2026-02-20 09:19:00,25700.00,CE,OTM,25435.55,25400.00,25450.00,-6.00,13901485,12309050,1592435,12.94,0.00,0.13,12409401.48809951730072498321533203125,ABOVE,
,2026-02-20 09:19:00,25700.00,PE,ITM,25435.55,25400.00,25450.00,5.00,3252925,3334565,-81640,-2.45,1.00,-1.02,3618302.2796767507679760456085205078125,BELOW,
,2026-02-20 09:19:00,25750.00,CE,OTM,25435.55,25400.00,25450.00,-7.00,6874140,6248385,625755,10.01,0.00,0.10,6642080.8227109946310520172119140625,ABOVE,
,2026-02-20 09:19:00,25750.00,PE,ITM,25435.55,25400.00,25450.00,6.00,945620,1028950,-83330,-8.10,1.00,-1.08,1090091.83016932406462728977203369140625,BELOW,
,2026-02-20 09:20:00,25100.00,CE,ITM,25453.25,25450.00,25500.00,7.00,388050,377520,10530,2.79,1.00,1.03,373477.891330718877725303173065185546875,ABOVE,
,2026-02-20 09:20:00,25150.00,CE,ITM,25453.25,25450.00,25500.00,6.00,56940,52780,4160,7.88,1.00,1.08,51197.3334089194613625295460224151611328125,ABOVE,
,2026-02-20 09:20:00,25150.00,PE,OTM,25453.25,25450.00,25500.00,-7.00,1792245,1414205,378040,26.73,0.00,0.27,1473286.03578725201077759265899658203125,ABOVE,
,2026-02-20 09:20:00,25200.00,CE,ITM,25453.25,25450.00,25500.00,5.00,1017185,988715,28470,2.88,1.00,1.03,979904.38940182025544345378875732421875,ABOVE,
,2026-02-20 09:20:00,25200.00,PE,OTM,25453.25,25450.00,25500.00,-6.00,5730205,4738500,991705,20.93,0.00,0.21,5097040.870848543941974639892578125,ABOVE,
,2026-02-20 09:20:00,25250.00,CE,ITM,25453.25,25450.00,25500.00,4.00,137670,122590,15080,12.30,0.90,1.02,121005.43181519166682846844196319580078125,ABOVE,
,2026-02-20 09:20:00,25250.00,PE,OTM,25453.25,25450.00,25500.00,-5.00,2202655,1346670,855985,63.56,0.00,0.64,1607541.2731763166375458240509033203125,ABOVE,
,2026-02-20 09:20:00,25300.00,CE,ITM,25453.25,25450.00,25500.00,3.00,1633385,1397630,235755,16.87,0.80,0.97,1407637.93359430693089962005615234375,ABOVE,
,2026-02-20 09:20:00,25300.00,PE,OTM,25453.25,25450.00,25500.00,-4.00,5618860,4087135,1531725,37.48,0.10,0.47,4649260.965093445964157581329345703125,ABOVE,
,2026-02-20 09:20:00,25350.00,CE,ITM,25453.25,25450.00,25500.00,2.00,783055,359450,423605,117.85,0.70,1.88,443756.216606783098541200160980224609375,ABOVE,
,2026-02-20 09:20:00,25350.00,PE,OTM,25453.25,25450.00,25500.00,-3.00,3519685,2145260,1374425,64.07,0.20,0.84,2502759.2046154369600117206573486328125,ABOVE,
,2026-02-20 09:20:00,25400.00,CE,ITM,25453.25,25450.00,25500.00,1.00,4934865,2752555,2182310,79.28,0.60,1.39,3126243.27542936801910400390625,ABOVE,
,2026-02-20 09:20:00,25400.00,PE,OTM,25453.25,25450.00,25500.00,-2.00,9377940,6060925,3317015,54.73,0.30,0.85,6717805.551877590827643871307373046875,ABOVE,
,2026-02-20 09:20:00,25450.00,CE,ATM,25453.25,25450.00,25500.00,0.00,3911895,2082925,1828970,87.81,0.50,1.38,,,
,2026-02-20 09:20:00,25450.00,PE,OTM,25453.25,25450.00,25500.00,-1.00,4020705,1830465,2190240,119.65,0.40,1.60,,,
,2026-02-20 09:20:00,25500.00,CE,OTM,25453.25,25450.00,25500.00,-1.00,10762570,7670195,3092375,40.32,0.40,0.80,,,
,2026-02-20 09:20:00,25500.00,PE,ATM,25453.25,25450.00,25500.00,0.00,7511855,5629650,1882205,33.43,0.50,0.83,,,
,2026-02-20 09:20:00,25550.00,CE,OTM,25453.25,25450.00,25500.00,-2.00,4294810,2772315,1522495,54.92,0.30,0.85,3247651.5129793477244675159454345703125,ABOVE,
,2026-02-20 09:20:00,25550.00,PE,ITM,25453.25,25450.00,25500.00,1.00,1638195,1424215,213980,15.02,0.60,0.75,1635245.6344530205242335796356201171875,ABOVE,
,2026-02-20 09:20:00,25600.00,CE,OTM,25453.25,25450.00,25500.00,-3.00,13187915,11399115,1788800,15.69,0.20,0.36,11542992.0415676198899745941162109375,ABOVE,
,2026-02-20 09:20:00,25600.00,PE,ITM,25453.25,25450.00,25500.00,2.00,3917160,3833375,83785,2.19,0.70,0.72,4182732.1943887509405612945556640625,BELOW,
,2026-02-20 09:20:00,25650.00,CE,OTM,25453.25,25450.00,25500.00,-4.00,5036590,4102540,934050,22.77,0.10,0.33,4475823.219166749157011508941650390625,ABOVE,
,2026-02-20 09:20:00,25700.00,CE,OTM,25453.25,25450.00,25500.00,-5.00,13901485,12309050,1592435,12.94,0.00,0.13,12566462.9104048311710357666015625,ABOVE,
,2026-02-20 09:20:00,25700.00,PE,ITM,25453.25,25450.00,25500.00,4.00,3252925,3334565,-81640,-2.45,0.90,-0.92,3579841.51339498721063137054443359375,BELOW,
,2026-02-20 09:20:00,25750.00,CE,OTM,25453.25,25450.00,25500.00,-6.00,6874140,6248385,625755,10.01,0.00,0.10,6666508.1045308895409107208251953125,ABOVE,
,2026-02-20 09:20:00,25750.00,PE,ITM,25453.25,25450.00,25500.00,5.00,945620,1028950,-83330,-8.10,1.00,-1.08,1074884.26909886882640421390533447265625,BELOW,
,2026-02-20 09:20:00,25800.00,CE,OTM,25453.25,25450.00,25500.00,-7.00,15534090,14699620,834470,5.68,0.00,0.06,15145494.892960853874683380126953125,ABOVE,
,2026-02-20 09:21:00,25100.00,CE,ITM,25458.40,25450.00,25500.00,7.00,388050,379795,8255,2.17,1.00,1.02,375011.7975064326892606914043426513671875,ABOVE,
,2026-02-20 09:21:00,25100.00,PE,OTM,25458.40,25450.00,25500.00,-8.00,4297020,4560595,-263575,-5.78,0.00,-0.06,4252957.5975547730922698974609375,ABOVE,
,2026-02-20 09:21:00,25150.00,CE,ITM,25458.40,25450.00,25500.00,6.00,56940,55185,1755,3.18,1.00,1.03,51801.824629033202654682099819183349609375,ABOVE,
,2026-02-20 09:21:00,25150.00,PE,OTM,25458.40,25450.00,25500.00,-7.00,1792245,1644630,147615,8.98,0.00,0.09,1506860.66359912022016942501068115234375,ABOVE,
,2026-02-20 09:21:00,25200.00,CE,ITM,25458.40,25450.00,25500.00,5.00,1017185,991640,25545,2.58,1.00,1.03,983828.66420162864960730075836181640625,ABOVE,
,2026-02-20 09:21:00,25200.00,PE,OTM,25458.40,25450.00,25500.00,-6.00,5730205,5169515,560690,10.85,0.00,0.11,5163689.726548696868121623992919921875,ABOVE,
,2026-02-20 09:21:00,25250.00,CE,ITM,25458.40,25450.00,25500.00,4.00,137670,131235,6435,4.90,0.90,0.95,122759.59688727674074470996856689453125,ABOVE,
,2026-02-20 09:21:00,25250.00,PE,OTM,25458.40,25450.00,25500.00,-5.00,2202655,1674855,527800,31.51,0.00,0.32,1670184.8233682834543287754058837890625,ABOVE,
,2026-02-20 09:21:00,25300.00,CE,ITM,25458.40,25450.00,25500.00,3.00,1633385,1472055,161330,10.96,0.80,0.91,1431400.782689643092453479766845703125,ABOVE,
,2026-02-20 09:21:00,25300.00,PE,OTM,25458.40,25450.00,25500.00,-4.00,5618860,4690530,928330,19.79,0.10,0.30,4751324.02139939926564693450927734375,ABOVE,
,2026-02-20 09:21:00,25350.00,CE,ITM,25458.40,25450.00,25500.00,2.00,783055,496665,286390,57.66,0.70,1.28,479471.878016595379449427127838134765625,ABOVE,
,2026-02-20 09:21:00,25350.00,PE,OTM,25458.40,25450.00,25500.00,-3.00,3519685,2849275,670410,23.53,0.20,0.44,2609804.0251822327263653278350830078125,ABOVE,
,2026-02-20 09:21:00,25400.00,CE,ITM,25458.40,25450.00,25500.00,1.00,4934865,3764085,1170780,31.10,0.60,0.91,3316624.5095946975052356719970703125,ABOVE,
,2026-02-20 09:21:00,25400.00,PE,OTM,25458.40,25450.00,25500.00,-2.00,9377940,7657260,1720680,22.47,0.30,0.52,6997819.704311528243124485015869140625,ABOVE,
,2026-02-20 09:21:00,25450.00,CE,ATM,25458.40,25450.00,25500.00,0.00,3911895,2996890,915005,30.53,0.50,0.81,,,
,2026-02-20 09:21:00,25450.00,PE,OTM,25458.40,25450.00,25500.00,-1.00,4020705,2564705,1456000,56.77,0.40,0.97,,,
,2026-02-20 09:21:00,25500.00,CE,OTM,25458.40,25450.00,25500.00,-1.00,10762570,8588060,2174510,25.32,0.40,0.65,,,
,2026-02-20 09:21:00,25500.00,PE,ATM,25458.40,25450.00,25500.00,0.00,7511855,6356155,1155700,18.18,0.50,0.68,,,
,2026-02-20 09:21:00,25550.00,CE,OTM,25458.40,25450.00,25500.00,-2.00,4294810,3205540,1089270,33.98,0.30,0.64,3357878.7221394167281687259674072265625,ABOVE,
,2026-02-20 09:21:00,25550.00,PE,ITM,25458.40,25450.00,25500.00,1.00,1638195,1457105,181090,12.43,0.60,0.72,1635556.09398428141139447689056396484375,ABOVE,
,2026-02-20 09:21:00,25600.00,CE,OTM,25458.40,25450.00,25500.00,-3.00,13187915,12002120,1185795,9.88,0.20,0.30,11716141.826665766537189483642578125,ABOVE,
,2026-02-20 09:21:00,25650.00,CE,OTM,25458.40,25450.00,25500.00,-4.00,5036590,4399070,637520,14.49,0.10,0.24,4534851.30135972239077091217041015625,ABOVE,
,2026-02-20 09:21:00,25700.00,CE,OTM,25458.40,25450.00,25500.00,-5.00,13901485,12755990,1145495,8.98,0.00,0.09,12706991.55141484923660755157470703125,ABOVE,
,2026-02-20 09:21:00,25750.00,CE,OTM,25458.40,25450.00,25500.00,-6.00,6874140,6548880,325260,4.97,0.00,0.05,6688364.093527637422084808349609375,ABOVE,
,2026-02-20 09:21:00,25750.00,PE,ITM,25458.40,25450.00,25500.00,5.00,945620,988585,-42965,-4.35,1.00,-1.04,1061277.50393056683242321014404296875,BELOW,
